rank,rankType,officialRank,officialMarketShare,estimatedScore,title,source,libraryId,popularityRank,snippets,tokens,updateUtc,updateAgo,trustScore,verified,benchmarkScore,type,docsRepoUrl,docsSiteUrl,score_popularity,score_snippets,score_tokens,score_trust,score_verified,score_recency
351,estimated,,,0.564056,Data Load Tool,/dlt-hub/dlt,,1644,2198,581625,2026-01-29T18:13:22.111000Z,1mo,9.7,True,77.4,repo,https://github.com/dlt-hub/dlt,,0.412417,0.534341,0.700117,0.97,1.0,0.391652
352,estimated,,,0.563904,Grafana Foundation SDK,/grafana/grafana-foundation-sdk,,4508,18645,2068426,2026-02-12T20:46:06.273000Z,1mo,9.7,True,57.9,repo,https://github.com/grafana/grafana-foundation-sdk,,0.313985,0.682763,0.767036,0.97,1.0,0.480057
353,estimated,,,0.56387,IntelliJ IDEA Community Edition,/jetbrains/intellij-community,,3939,31785,5207903,2025-07-08T22:24:47.397000Z,8mo,9.5,True,44.4,repo,https://github.com/jetbrains/intellij-community,,0.327153,0.719799,0.81574,0.95,1.0,0.106601
354,estimated,,,0.56359,Colyseus,/colyseus/docs,,1060,759,192187,2026-02-13T19:12:59.510000Z,1mo,9.6,True,91.7,repo,https://github.com/colyseus/docs,,0.455225,0.460572,0.64171,0.96,1.0,0.487351
355,estimated,,,0.563411,Pino,/pinojs/pino,,574,225,60850,2026-02-20T05:57:42.137000Z,25d,9.2,True,85.7,repo,https://github.com/pinojs/pino,,0.515026,0.376365,0.58105,0.92,1.0,0.54437
356,estimated,,,0.56327,Ory,/ory/docs,,1457,2492,672197,2025-10-24T02:25:14.626000Z,4mo,9.9,True,67.5,repo,https://github.com/ory/docs,,0.424197,0.543054,0.707751,0.99,1.0,0.172159
357,estimated,,,0.562929,Avalonia,/avaloniaui/avalonia-docs,,453,1216,354548,2026-03-03T06:49:18.509000Z,14d,8.7,,85.3,repo,https://github.com/avaloniaui/avalonia-docs,,0.53809,0.493263,0.674009,0.87,0.0,0.680678
358,estimated,,,0.562745,Apache Camel,/apache/camel,,2369,10926,2616136,2025-08-15T12:50:50.142000Z,7mo,9.1,True,80.2,repo,https://github.com/apache/camel,,0.376771,0.645659,0.779426,0.91,1.0,0.12304
359,estimated,,,0.562631,Cube,/cube-js/cube,,1252,1365,424314,2026-01-19T16:29:13.332000Z,1mo,9.5,True,80.8,repo,https://github.com/cube-js/cube,,0.438988,0.501283,0.683484,0.95,1.0,0.346137
360,estimated,,,0.562549,Hugging Face Hub,/huggingface/huggingface_hub,,720,672,183296,2025-10-20T04:23:15.370000Z,4mo,9.6,True,80.7,repo,https://github.com/huggingface/huggingface_hub,,0.492938,0.452131,0.639211,0.96,1.0,0.168374
361,estimated,,,0.562274,Maestro,/mobile-dev-inc/maestro-docs,,267,330,69003,2026-03-09T03:29:54.980000Z,8d,8.9,,85.3,repo,https://github.com/mobile-dev-inc/maestro-docs,,0.589546,0.402859,0.587682,0.89,0.0,0.78509
362,estimated,,,0.562192,G2,/antvis/g2,,1489,1750,672047,2025-12-16T07:23:20.438000Z,3mo,10,True,80.6,repo,https://github.com/antvis/g2,,0.422077,0.518523,0.707739,1.0,1.0,0.247831
363,estimated,,,0.562188,pnpm.io,/pnpm/pnpm.io,,197,446,119712,2026-02-18T09:49:56.729000Z,26d,8,,79.1,repo,https://github.com/pnpm/pnpm.io,,0.619097,0.42372,0.616741,0.8,0.0,0.526794
364,estimated,,,0.562165,Kotlinx Coroutines,/kotlin/kotlinx.coroutines,,735,320,94786,2026-02-16T09:21:06.381000Z,28d,9.5,True,91.4,repo,https://github.com/kotlin/kotlinx.coroutines,,0.490928,0.400729,0.604427,0.95,1.0,0.508748
365,estimated,,,0.562057,Chromium,/chromium/chromium,,1946,140341,32910418,2025-09-24T02:41:57.795000Z,5mo,7.5,,66.5,repo,https://github.com/chromium/chromium,,0.395963,0.822911,0.912982,0.75,0.0,0.146882
366,estimated,,,0.561711,Mixpanel,/mixpanel/docs,,1464,1149,555483,2026-02-18T18:45:28.508000Z,26d,9.2,True,78,repo,https://github.com/mixpanel/docs,,0.423729,0.489331,0.697692,0.92,1.0,0.530257
367,estimated,,,0.561525,Cocos Creator,/cocos/cocos-docs,,2952,17630,1538387,2025-10-14T07:30:56.570000Z,5mo,9.5,True,64.8,repo,https://github.com/cocos/cocos-docs,,0.355302,0.678877,0.751421,0.95,1.0,0.163004
368,estimated,,,0.561421,Vulkan,/khronosgroup/vulkan-docs,,3178,14080,3307761,2025-09-24T07:32:19.861000Z,5mo,9.6,True,63,repo,https://github.com/khronosgroup/vulkan-docs,,0.348103,0.663266,0.791799,0.96,1.0,0.147027
369,estimated,,,0.560893,Databricks Terraform Provider,/databricks/terraform-provider-databricks,,983,1104,344099,2025-10-23T00:54:56.110000Z,4mo,9.6,True,66.4,repo,https://github.com/databricks/terraform-provider-databricks,,0.46258,0.48656,0.672432,0.96,1.0,0.171116
370,estimated,,,0.560688,Autogen,/microsoft/autogen,,870,933,173354,2025-10-04T19:38:40.103000Z,5mo,9.9,True,72.3,repo,https://github.com/microsoft/autogen,,0.474488,0.474887,0.63627,0.99,1.0,0.155007
371,estimated,,,0.560665,Zigbee2MQTT,/koenkk/zigbee2mqtt.io,,4476,29927,9330894,2025-08-07T17:17:23.270000Z,7mo,9.3,True,,repo,https://github.com/koenkk/zigbee2mqtt.io,,0.31468,0.715616,0.846499,0.93,1.0,0.119219
372,estimated,,,0.560641,Sa-Token,/dromara/sa-token,,876,860,195300,2025-10-15T06:26:53.554000Z,5mo,9.9,True,88.5,repo,https://github.com/dromara/sa-token,,0.473817,0.469236,0.642557,0.99,1.0,0.163854
373,estimated,,,0.560519,Home Assistant Developers,/home-assistant/developers.home-assistant,,1054,1042,283158,2025-11-10T21:02:18.568000Z,4mo,10,True,67,repo,https://github.com/home-assistant/developers.home-assistant,,0.455779,0.482551,0.66215,1.0,1.0,0.191716
374,estimated,,,0.5602,Databricks CLI,/databricks/cli,,2351,1752,462525,2026-03-07T05:49:58.270000Z,10d,9.6,True,57.1,repo,https://github.com/databricks/cli,,0.377516,0.518602,0.688032,0.96,1.0,0.747851
375,estimated,,,0.559965,Plane,/makeplane/developer-docs,,1708,663,235600,2026-03-15T09:46:17.529000Z,1d,9.1,True,69.8,repo,https://github.com/makeplane/developer-docs,,0.408691,0.451196,0.652452,0.91,1.0,0.938943
376,estimated,,,0.559782,Dapr,/dapr/docs,,2725,3066,971935,2026-03-04T06:31:42.355000Z,13d,9.1,True,87.1,repo,https://github.com/dapr/docs,,0.36311,0.557441,0.7272,0.91,1.0,0.696283
377,estimated,,,0.559777,Model Context Protocol,/modelcontextprotocol/specification,,166,873,141155,2025-10-06T20:44:14.512000Z,5mo,7.8,,74.8,repo,https://github.com/modelcontextprotocol/specification,,0.635718,0.470276,0.625432,0.78,0.0,0.156663
378,estimated,,,0.559542,Elementor,/elementor/elementor-developers-docs,,1479,506,167375,2026-03-13T18:25:36.579000Z,3d,9.3,True,66.4,repo,https://github.com/elementor/elementor-developers-docs,,0.422735,0.432465,0.634419,0.93,1.0,0.893118
379,estimated,,,0.559323,ABP Framework,/abpframework/abp,,754,5996,2063122,2026-02-26T11:33:21.519000Z,18d,7.3,,73.5,repo,https://github.com/abpframework/abp,,0.48844,0.604,0.766901,0.73,0.0,0.613792
380,estimated,,,0.559122,ONNX Runtime,/microsoft/onnxruntime,,1007,1105,223426,2025-10-16T11:22:32.259000Z,5mo,9.9,True,85.7,repo,https://github.com/microsoft/onnxruntime,,0.460227,0.486623,0.649654,0.99,1.0,0.16494
381,estimated,,,0.558838,Transformers.js,/huggingface/transformers.js,,628,108,28445,2026-03-08T15:06:35.437000Z,8d,9.6,True,87,repo,https://github.com/huggingface/transformers.js,,0.506263,0.325735,0.540942,0.96,1.0,0.774626
382,estimated,,,0.558817,Reflex Web,/reflex-dev/reflex-web,,1239,1375,424626,2026-01-17T17:53:32.041000Z,1mo,9.1,True,92.8,repo,https://github.com/reflex-dev/reflex-web,,0.440006,0.501789,0.683523,0.91,1.0,0.338553
383,estimated,,,0.558796,React Native Bottom Sheet,/gorhom/react-native-bottom-sheet,,483,90,29825,2026-02-18T08:15:53.965000Z,27d,9.9,True,80.5,repo,https://github.com/gorhom/react-native-bottom-sheet,,0.531844,0.313203,0.543441,0.99,1.0,0.52619
384,estimated,,,0.558639,Evidence,/evidence-dev/evidence,,1174,1334,276927,2026-01-13T16:32:42.648000Z,2mo,9.3,True,82.8,repo,https://github.com/evidence-dev/evidence,,0.445262,0.499689,0.660977,0.93,1.0,0.323734
385,estimated,,,0.55842,Opik,/comet-ml/opik,,3224,2276,641453,2026-03-11T20:43:58.281000Z,5d,9.7,True,82.9,repo,https://github.com/comet-ml/opik,,0.346701,0.536761,0.705282,0.97,1.0,0.845211
386,estimated,,,0.558415,Azure AI,/microsoftdocs/azure-ai-docs,,1347,20685,8641638,2025-11-27T10:02:02.599000Z,3mo,8.9,,86.1,repo,https://github.com/microsoftdocs/azure-ai-docs,,0.431854,0.689972,0.842451,0.89,0.0,0.214378
387,estimated,,,0.55838,Anthropic Skills,/anthropics/skills,,1177,448,165348,2026-03-12T16:15:30.645000Z,4d,8.5,True,69.2,repo,https://github.com/anthropics/skills,,0.445014,0.42403,0.633776,0.85,1.0,0.865039
388,estimated,,,0.558184,React Native,/facebook/react-native,,558,348,88722,2025-12-09T12:46:33.185000Z,3mo,9.2,True,54.3,repo,https://github.com/facebook/react-native,,0.51778,0.406536,0.60094,0.92,1.0,0.234695
389,estimated,,,0.558058,Azure SDK for .NET,/azure/azure-sdk-for-net,,2524,6627,1806291,2025-11-02T21:39:56.427000Z,4mo,9.6,True,79.6,repo,https://github.com/azure/azure-sdk-for-net,,0.370587,0.610947,0.759888,0.96,1.0,0.18242
390,estimated,,,0.557741,Cal.com,/calcom/cal.com,,1564,1162,358292,2026-02-23T04:41:57.466000Z,22d,9.2,True,79.1,repo,https://github.com/calcom/cal.com,,0.417283,0.490112,0.674564,0.92,1.0,0.57513
391,estimated,,,0.557716,Docusaurus,/facebook/docusaurus,,1173,998,281613,2026-01-31T19:17:16.266000Z,1mo,9.2,True,83,repo,https://github.com/facebook/docusaurus,,0.445346,0.479558,0.661862,0.92,1.0,0.402391
392,estimated,,,0.557623,Dioxus,/dioxuslabs/dioxus,,616,355,107209,2026-01-04T13:43:31.795000Z,2mo,9.1,True,78,repo,https://github.com/dioxuslabs/dioxus,,0.508144,0.407915,0.610923,0.91,1.0,0.294736
393,estimated,,,0.55738,Chatwoot,/chatwoot/docs,,1132,354,94390,2026-03-05T23:08:55.105000Z,11d,9.7,True,61.9,repo,https://github.com/chatwoot/docs,,0.448816,0.40772,0.604206,0.97,1.0,0.724753
394,estimated,,,0.557291,Mintlify,/mintlify/docs,,645,386,112495,2025-11-15T13:35:31.694000Z,4mo,9.6,True,95.8,repo,https://github.com/mintlify/docs,,0.50366,0.413712,0.613462,0.96,1.0,0.197639
395,estimated,,,0.556757,Mastra,/llmstxt/mastra_ai_llms_txt,,3164,3523,942634,2026-03-02T19:07:21.100000Z,14d,9.4,True,84.1,llmstxt,https://mastra.ai/llms.txt,,0.348534,0.567085,0.725585,0.94,1.0,0.673232
396,estimated,,,0.556662,Bloc,/felangel/bloc,,810,493,130489,2025-12-27T17:23:08.598000Z,2mo,9.7,True,92.3,repo,https://github.com/felangel/bloc,,0.481455,0.430662,0.621288,0.97,1.0,0.273639
397,estimated,,,0.556598,Azure SDK for Python,/azure/azure-sdk-for-python,,1734,3614,626804,2025-10-10T03:51:05.899000Z,5mo,9.6,True,81.9,repo,https://github.com/azure/azure-sdk-for-python,,0.407217,0.568855,0.704063,0.96,1.0,0.159407
398,estimated,,,0.556597,Kamal,/basecamp/kamal-site,,917,232,42136,2026-03-05T00:46:28.063000Z,12d,10,True,82.8,repo,https://github.com/basecamp/kamal-site,,0.469357,0.378483,0.561666,1.0,1.0,0.70879
399,estimated,,,0.556555,Cashfree Payments,/llmstxt/cashfree_llms_txt,,6178,6281,2608305,2026-03-10T13:31:48.111000Z,6d,10,True,78,llmstxt,https://www.cashfree.com/docs/llms.txt,,0.283227,0.607224,0.779268,1.0,1.0,0.815346
400,estimated,,,0.556535,EAS CLI,/expo/eas-cli,,463,224,40262,2025-08-19T08:41:01.520000Z,6mo,10,True,81.6,repo,https://github.com/expo/eas-cli,,0.535963,0.376057,0.559267,1.0,1.0,0.125002
401,estimated,,,0.556346,Strimzi,/strimzi/strimzi.github.io,,7218,93737,9389440,2025-11-13T02:53:08.163000Z,4mo,9,True,87.8,repo,https://github.com/strimzi/strimzi.github.io,,0.268042,0.794889,0.846829,0.9,1.0,0.194505
402,estimated,,,0.55633,Amplitude,/amplitude/amplitude-docs,,1569,4310,448449,2025-05-19T04:51:09.930000Z,10mo,9.5,True,64.9,repo,https://github.com/amplitude/amplitude-docs,,0.416972,0.581081,0.686402,0.95,1.0,0.090319
403,estimated,,,0.556329,Saleor,/saleor/saleor-docs,,3816,5602,1612970,2026-02-21T08:20:32.225000Z,24d,9.7,True,74.5,repo,https://github.com/saleor/saleor-docs,,0.330249,0.599282,0.753918,0.97,1.0,0.555449
404,estimated,,,0.556204,Hibernate ORM,/hibernate/hibernate-orm,,540,1706,402466,2026-02-20T10:21:50.712000Z,24d,8.9,,80,repo,https://github.com/hibernate/hibernate-orm,,0.520976,0.516756,0.680696,0.89,0.0,0.546188
405,estimated,,,0.55612,TypeSpec,/microsoft/typespec,,3152,2313,409263,2026-03-10T03:17:00.038000Z,7d,9.9,True,79.9,repo,https://github.com/microsoft/typespec,,0.348905,0.53788,0.681579,0.99,1.0,0.805993
406,estimated,,,0.55596,LangSmith SDK,/langchain-ai/langsmith-sdk,,749,462,161856,2025-12-28T04:32:40.286000Z,2mo,9.2,True,82.9,repo,https://github.com/langchain-ai/langsmith-sdk,,0.489088,0.426162,0.63265,0.92,1.0,0.274804
407,estimated,,,0.555879,LiveKit Agents,/livekit/agents,,569,166,37917,2026-02-18T04:59:38.090000Z,27d,9.3,True,60,repo,https://github.com/livekit/agents,,0.515878,0.355359,0.556102,0.93,1.0,0.524936
408,estimated,,,0.55553,LocalStack Docs,/localstack/localstack-docs,,3162,2265,604688,2026-03-07T22:31:11.576000Z,9d,9.8,True,28.6,repo,https://github.com/localstack/localstack-docs,,0.348596,0.536425,0.702168,0.98,1.0,0.761042
409,estimated,,,0.555484,TypeScript Website,/microsoft/typescript-website,,1544,2459,454299,2025-09-02T21:25:35.782000Z,6mo,9.9,True,60,repo,https://github.com/microsoft/typeScript-website,,0.418539,0.542128,0.687086,0.99,1.0,0.133058
410,estimated,,,0.555364,Nuxt UI,/llmstxt/ui_nuxt_llms_txt,,539,1771,518477,2025-12-29T04:10:35.236000Z,2mo,9.9,,76.4,llmstxt,https://ui.nuxt.com/llms.txt,,0.521156,0.519351,0.694055,0.99,0.0,0.277306
411,estimated,,,0.55526,Auth0,/auth0/docs,,3245,10843,2229850,2025-11-15T03:10:12.235000Z,4mo,9.5,True,77.6,repo,https://github.com/auth0/docs,,0.346067,0.645129,0.771,0.95,1.0,0.197076
412,estimated,,,0.555224,PowerShell,/microsoftdocs/powershell-docs,,691,2373,779408,2026-02-20T11:30:54.536000Z,24d,8.9,,39.5,repo,https://github.com/microsoftdocs/powershell-docs,,0.496945,0.539658,0.715556,0.89,0.0,0.546666
413,estimated,,,0.555141,Convex Agent,/get-convex/agent,,602,123,37103,2026-02-18T07:07:02.329000Z,27d,9.9,True,77.3,repo,https://github.com/get-convex/agent,,0.510384,0.334687,0.554957,0.99,1.0,0.525749
414,estimated,,,0.555046,Windows PowerShell,/microsoftdocs/windows-powershell-docs,,1705,8531,2599840,2026-03-09T09:08:57.964000Z,7d,8.9,,40,repo,https://github.com/microsoftdocs/windows-powershell-docs,,0.408862,0.62848,0.779097,0.89,0.0,0.789958
415,estimated,,,0.554482,Youtube.js,/luanrt/youtube.js,,1627,1667,310854,2026-02-01T15:18:52.290000Z,1mo,9.5,True,80.5,repo,https://github.com/luanrt/youtube.js,,0.413431,0.515151,0.667072,0.95,1.0,0.406946
416,estimated,,,0.55423,Envoy,/envoyproxy/envoy,,1360,1168,520915,2026-01-23T09:09:40.885000Z,1mo,9,True,64.1,repo,https://github.com/envoyproxy/envoy,,0.430917,0.490469,0.694303,0.9,1.0,0.361549
417,estimated,,,0.554228,Electron Builder,/electron-userland/electron-builder,,419,109,36992,2026-01-28T03:02:22.101000Z,1mo,9.1,True,0,repo,https://github.com/electron-userland/electron-builder,,0.545689,0.326369,0.554799,0.91,1.0,0.383478
418,estimated,,,0.553925,Sequelize,/sequelize/website,,2289,7066,1217215,2025-10-30T09:01:00.984000Z,4mo,9,True,79.7,repo,https://github.com/sequelize/website,,0.380123,0.615399,0.739069,0.9,1.0,0.17859
419,estimated,,,0.553767,Caddy,/caddyserver/website,,1088,729,186873,2026-01-25T03:27:03.362000Z,1mo,9.4,True,82.7,repo,https://github.com/caddyserver/website,,0.452682,0.457776,0.640231,0.94,1.0,0.369394
420,estimated,,,0.553618,Kestra,/kestra-io/docs,,1927,2425,853078,2025-12-09T09:51:23.531000Z,3mo,9.7,True,82.5,repo,https://github.com/kestra-io/docs,,0.396921,0.541162,0.72032,0.97,1.0,0.234472
421,estimated,,,0.553551,Sharp,/lovell/sharp,,576,208,52747,2026-01-30T07:43:56.009000Z,1mo,9.2,True,85.8,repo,https://github.com/lovell/sharp,,0.514687,0.370935,0.573513,0.92,1.0,0.394551
422,estimated,,,0.55321,Logfire,/pydantic/logfire,,1003,459,147540,2026-02-02T15:13:37.297000Z,1mo,9.6,True,89,repo,https://github.com/pydantic/logfire,,0.460615,0.425711,0.627766,0.96,1.0,0.412521
423,estimated,,,0.55314,ONLYOFFICE API,/onlyoffice/api.onlyoffice.com,,1077,11744,4431143,2025-12-19T21:25:25.407000Z,2mo,8.5,,71.3,repo,https://github.com/onlyoffice/api.onlyoffice.com,,0.453673,0.650671,0.807221,0.85,0.0,0.255395
424,estimated,,,0.553024,Rive,/rive-app/rive-docs,,1904,908,294321,2026-03-06T10:26:02.806000Z,10d,9.3,True,78.4,repo,https://github.com/rive-app/rive-docs,,0.398092,0.473003,0.66419,0.93,1.0,0.733081
425,estimated,,,0.55282,Jest,/jestjs/jest,,342,1032,303078,2026-03-02T01:52:01.067000Z,15d,6.9,,89.7,repo,https://github.com/jestjs/jest,,0.565459,0.481882,0.665736,0.69,0.0,0.662542
426,estimated,,,0.5526,MyBatis-Plus,/baomidou/mybatis-plus-doc,,394,551,159412,2026-03-04T08:51:57.725000Z,12d,8.7,,90,repo,https://github.com/baomidou/mybatis-plus-doc,,0.55168,0.43837,0.631848,0.87,0.0,0.697861
427,estimated,,,0.552505,YFinance,/ranaroussi/yfinance,,1045,194,37386,2026-03-15T02:23:50.038000Z,2d,9.4,True,77.3,repo,https://github.com/ranaroussi/yfinance,,0.456615,0.366121,0.555358,0.94,1.0,0.93
428,estimated,,,0.552287,Sanity Studio,/sanity-io/sanity,,1043,307,92706,2026-02-19T02:33:08.460000Z,26d,10,True,78.6,repo,https://github.com/sanity-io/sanity,,0.456802,0.397859,0.603257,1.0,1.0,0.533318
429,estimated,,,0.552227,Carbon Design System,/carbon-design-system/carbon,,2068,1194,283740,2026-03-03T04:59:13.069000Z,14d,9.5,True,78.8,repo,https://github.com/carbon-design-system/carbon,,0.39003,0.491997,0.662259,0.95,1.0,0.679499
430,estimated,,,0.552221,Infisical,/infisical/infisical,,1718,1542,679929,2025-12-25T03:02:58.193000Z,2mo,9.7,True,0,repo,https://github.com/infisical/infisical,,0.408121,0.509743,0.708354,0.97,1.0,0.267306
431,estimated,,,0.552026,Kubernetes,/kubernetes/website,,1354,27521,8074463,2025-08-14T15:05:25.615000Z,7mo,8.4,,,repo,https://github.com/kubernetes/website,,0.431349,0.709797,0.838871,0.84,0.0,0.122584
432,estimated,,,0.551981,Sui,/mystenlabs/sui,,2888,5613,1474830,2026-01-05T11:32:00.688000Z,2mo,9.4,True,58,repo,https://github.com/mystenlabs/sui,,0.357441,0.599418,0.749195,0.94,1.0,0.297391
433,estimated,,,0.551912,Ruby,/ruby/ruby,,1611,2129,353417,2025-10-30T10:31:04.966000Z,4mo,9.9,True,57.2,repo,https://github.com/ruby/ruby,,0.414395,0.532127,0.673841,0.99,1.0,0.178657
434,estimated,,,0.551787,Composio,/composiohq/composio,,1363,1112,309955,2026-01-15T13:30:08.514000Z,2mo,9.4,True,70.9,repo,https://github.com/composiohq/composio,,0.430702,0.487061,0.66692,0.94,1.0,0.330413
435,estimated,,,0.551194,OpenSearch Documentation Website,/opensearch-project/documentation-website,,2463,7778,1154533,2025-05-18T00:53:42.971000Z,10mo,9.4,True,,repo,https://github.com/opensearch-project/documentation-website,,0.372974,0.622064,0.736281,0.94,1.0,0.090003
436,estimated,,,0.550799,TiDB,/pingcap/docs,,3132,6409,2242587,2026-01-13T03:33:46.249000Z,2mo,9,True,87.1,repo,https://github.com/pingcap/docs,,0.349526,0.608624,0.7713,0.9,1.0,0.321856
437,estimated,,,0.550397,Windows,/microsoftdocs/windows-dev-docs,,970,13039,2323170,2025-06-25T17:25:38.277000Z,8mo,8.9,,,repo,https://github.com/microsoftdocs/windows-dev-docs,,0.463878,0.657933,0.773162,0.89,0.0,0.101822
438,estimated,,,0.550199,Lexical,/facebook/lexical,,614,272,86735,2025-12-07T07:07:05.698000Z,3mo,9.2,True,81.2,repo,https://github.com/facebook/lexical,,0.508461,0.389483,0.599745,0.92,1.0,0.23066
439,estimated,,,0.550051,Statsig,/statsig-io/docs,,2443,1891,631806,2026-02-08T09:33:44.206000Z,1mo,9.9,True,78.1,repo,https://github.com/statsig-io/docs,,0.37377,0.5239,0.704482,0.99,1.0,0.448032
440,estimated,,,0.550022,Whatsapp Web.js,/pedroslopez/whatsapp-web.js,,1698,430,91719,2026-03-13T10:19:10.195000Z,3d,9.7,True,86,repo,https://github.com/pedroslopez/whatsapp-web.js,,0.409264,0.421189,0.602692,0.97,1.0,0.884226
441,estimated,,,0.549957,Quarkus,/quarkusio/quarkusio.github.io,,1535,48859,4639127,2025-10-31T08:26:02.880000Z,4mo,8.1,,85.9,repo,https://github.com/quarkusio/quarkusio.github.io,,0.419109,0.74965,0.80964,0.81,0.0,0.179634
442,estimated,,,0.5497,Godot Engine,/godotengine/godot,,577,72,37491,2026-02-18T05:44:19.632000Z,27d,9.9,True,72.1,repo,https://github.com/godotengine/godot,,0.514518,0.2979,0.555506,0.99,1.0,0.525221
443,estimated,,,0.54957,spaCy,/explosion/spacy,,2344,2100,507902,2026-02-01T17:52:47.003000Z,1mo,9.9,True,95,repo,https://github.com/explosion/spacy,,0.377807,0.531175,0.692968,0.99,1.0,0.407537
444,estimated,,,0.549058,PixiJS,/pixijs/pixijs,,384,348,79557,2026-03-16T03:59:38.291000Z,1d,8.1,,96,repo,https://github.com/pixijs/pixijs,,0.554183,0.406536,0.595189,0.81,0.0,0.961799
445,estimated,,,0.549049,Camunda 8,/camunda/camunda-docs,,3582,15958,3007310,2025-07-04T15:02:44.301000Z,8mo,9,True,,repo,https://github.com/camunda/camunda-docs,,0.336425,0.671959,0.786776,0.9,1.0,0.104994
446,estimated,,,0.54903,GolangCI-Lint,/golangci/golangci-lint,,613,176,33353,2026-02-06T18:34:09.612000Z,1mo,9.4,True,81.7,repo,https://github.com/golangci/golangci-lint,,0.508619,0.359396,0.549337,0.94,1.0,0.437418
447,estimated,,,0.548997,Teleport,/gravitational/teleport,,3198,7066,2045911,2025-07-21T09:47:29.211000Z,7mo,9.9,True,70.6,repo,https://github.com/gravitational/teleport,,0.347491,0.615399,0.766459,0.99,1.0,0.111545
448,estimated,,,0.548964,Gemini CLI,/google-gemini/gemini-cli,,327,501,161877,2026-03-02T07:09:06.591000Z,15d,7.8,,79,repo,https://github.com/google-gemini/gemini-cli,,0.569824,0.431777,0.632657,0.78,0.0,0.66578
449,estimated,,,0.548847,Bedrock AgentCore Starter Toolkit,/aws/bedrock-agentcore-starter-toolkit,,1565,721,222663,2026-02-18T06:25:47.047000Z,27d,9.6,True,80.2,repo,https://github.com/aws/bedrock-agentcore-starter-toolkit,,0.417221,0.457011,0.649473,0.96,1.0,0.525486
450,estimated,,,0.548838,Seaborn,/mwaskom/seaborn,,2029,774,91197,2026-03-16T14:01:53.561000Z,18h,9.1,True,96,repo,https://github.com/mwaskom/seaborn,,0.391888,0.461929,0.602391,0.91,1.0,0.974871
